ondernemingsnummer;aantal;omzet;balanstotaal;framework;soort;sector
832602171;8;619384182.0;15421555;Nee;None;Overige financiï¿½le dienstverlening
402891577;38;189299952.0;33017356;Nee;None;Groothandel in dranken, algemeen assortiment
876344520;21;168367243.0;26009834;Nee;B2B;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
473193219;24;140216139.0;39834202;Nee;None;Groothandel in gereedschapswerktuigen
860353277;16;125440890.0;16567941;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
401874760;170;138294633.0;32423409;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
846855431;7;169402258.0;38296496;Nee;None;Detailhandel via postorderbedrijven of via internet
400704624;72;122631285.0;22322475;Nee;None;Niet
402475962;162;114963686.0;27283891;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
462285469;90;109602134.0;38083098;Nee;None;Groothandel in farmaceutische producten
835040138;68;98465524.0;36960753;Nee;None;Overige vervoerondersteunende activiteiten
434815960;128;98074768.0;30545080;Nee;None;Groothandel in machines voor de mijnbouw, de bouwnijverheid en de weg
451787990;100;92915795.0;29521002;Nee;None;Computerconsultancy
408463337;58;90733325.0;17014404;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
479966787;171;79340261.0;29630954;Nee;None;Vervaardiging van cacao, chocolade en suikerwerk
403114380;121;77639779.0;25193252;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
883914874;248;76915417.0;42390861;Nee;B2C;Overige vrachtbehandeling, exclusief in zeehavens
423029569;79;76457962.0;37161492;Nee;None;Groothandel in elektrische huishoudelijke apparaten en audio
405839783;83;75940726.0;29028429;Nee;None;Groothandel in dranken, algemeen assortiment
405670727;40;74277714.0;27348061;Nee;None;Groothandel in andere voedingsmiddelen, n.e.g.
425053802;0;0.0;0;Nee;0;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
451428496;176;71793365.0;31170567;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
400617324;161;70179123.0;34120728;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
644938548;88;70023179.0;19253427;Nee;None;Vervaardiging van andere delen en toebehoren van auto's
400618710;76;68098208.0;28071474;Nee;None;Groothandel in machines voor de mijnbouw, de bouwnijverheid en de weg
400924952;168;67667236.0;32382860;Nee;None;Zuivelfabrieken en kaasmakerijen
466288601;183;67422443.0;23739737;Nee;None;Verhuur en lease van kantoormachines, inclusief computers
440795120;15;67127447.0;27930738;Nee;None;Ontwerpen van textielpatronen, kleding, juwelen, meubels en decoratieartikelen
866763393;101;66404829.0;37493226;Nee;None;Vervaardiging van verf, vernis e.d., drukinkt en mastiek
821129645;74;65612068.0;18728933;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
478391924;0;0.0;0;Nee;0;Groothandel in farmaceutische producten
441665942;86;63307162.0;31102575;Nee;None;Groothandel in farmaceutische producten
403075481;142;62045653.0;34591299;Nee;None;Groothandel in farmaceutische producten
845858707;5;61490289.0;26260367;Nee;None;Uitzendbureaus
424188423;0;0.0;0;Nee;0;Overige vervoerondersteunende activiteiten
460802557;16;58750722.0;25357169;Nee;None;Groothandel in chemische producten voor industrieel gebruik
474708991;121;58750594.0;29949980;Nee;None;Groothandel in farmaceutische producten
403048064;40;58345072.0;35048293;Nee;None;Groothandel in farmaceutische producten
403181686;6;57284726.0;34551148;Nee;None;Handelsbemiddeling gespecialiseerd in andere goederen
457151892;112;57200886.0;24702364;Nee;None;Opslag in koelpakhuizen en overige opslag
895469554;30;56852560.0;17108312;Nee;None;Groothandel in delen en toebehoren van auto's
432392544;137;56526552.0;41750711;Nee;None;Vervaardiging van andere elektrische en elektronische kabels
438398032;11;55459100.0;13392553;Nee;None;Groothandel in sport
412595735;75;55029652.0;30265297;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
861469371;52;53858727.0;9750022;Nee;B2B;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
441532023;157;53463185.0;25481846;Nee;None;Gegevensverwerking, webhosting en aanverwante activiteiten
461882326;20;52702622.0;23135553;Nee;None;Reclamebureaus
841648610;41;52582173.0;15660765;Nee;None;Detailhandel via postorderbedrijven of via internet
426246407;75;52446280.0;23743740;Nee;None;Groothandel in kantoor
881901036;8;51993964.0;35360314;Nee;None;Groothandel in kleding, met uitzondering van werk
455064414;190;50693141.0;26329043;Nee;None;Vervaardiging van machines en apparaten voor de koeltechniek en de klimaatregeling, voor niet
476282965;0;0.0;0;Nee;0;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
432284161;91;50512371.0;19982154;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
421435405;0;0.0;0;Nee;0;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
404889282;31;50066316.0;21894637;Nee;None;Groothandel in niet
428769494;207;49139355.0;28323007;Nee;None;Groothandel in metalen en metaalertsen
403769032;206;42248119.0;11698424;Nee;None;Groothandel in parfumerieï¿½n en cosmetica
883315652;0;0.0;0;Nee;0;Groothandel in farmaceutische producten
863205176;295;70.0;0;Nee;None;Groothandel in andere kantoormachines en kantoorbenodigdheden, met uitzondering van computers en randapparatuur
433279402;115;48778419.0;125412005;Nee;None;Activiteiten van hoofdkantoren
465870115;62;48771926.0;448852904;Nee;None;Verhuur en lease van andere machines en werktuigen en andere materiï¿½le goederen
407565096;60;48616310.0;14596052;Nee;None;Groothandel in vlees en vleesproducten
430744534;46;48161146.0;32831483;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
400388581;252;47525888.0;89732103;Nee;None;Vervaardiging van hijs
443176271;0;0.0;0;Nee;0;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
403047965;62;46770171.0;25980928;Nee;None;Groothandel in farmaceutische producten
477140426;182;45696621.0;134114126;Nee;None;Activiteiten van hoofdkantoren
419044354;0;0.0;0;Nee;0;Groothandel in andere machines en werktuigen, n.e.g.
826288857;50;46103405.0;10777082;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
542547130;0;0.0;0;Nee;0;Schrijven van computerprogramma's
451150859;47;45914542.0;10242175;Nee;None;Groothandel in vlees en vleesproducten, uitgezonderd vlees van wild en van gevogelte
415734872;50;45781143.0;30257042;Nee;None;Groothandel in kleding, met uitzondering van werk
564907115;32;45616289.0;86653828;Nee;None;Groothandel in farmaceutische producten
867270070;33;44623675.0;37896721;Nee;None;Teelt van pit
735655027;239;45270443.0;28274330;Nee;None;Activiteiten van hoofdkantoren
463370780;45;45269096.0;16834945;Nee;None;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
442338311;111;45149158.0;73272456;Nee;None;Vervaardiging van gegolfd papier en golfkarton en van verpakkingsmateriaal van papier en karton
440739393;5;44959361.0;24367363;Nee;None;Handelsbemiddeling in auto's en lichte bestelwagens (= 3,5 ton)
477562870;39;44886276.0;16209879;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
450258756;124;44882358.0;19713300;Nee;None;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden
826654883;52;44851943.0;17925230;Nee;None;Groothandel in farmaceutische producten
886537933;83;44832008.0;42563686;Nee;None;Groothandel in farmaceutische producten
453722745;109;70.0;0;Nee;None;Groothandel in farmaceutische producten
652780207;0;0.0;0;Nee;0;Holdings
400942669;90;44426239.0;45056424;Nee;None;Vervaardiging van verpakkingsmateriaal van kunststof
406467315;45;44335316.0;13861964;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
404048451;0;0.0;0;Nee;0;Vervaardiging van huishoudelijke en sanitaire papierwaren
403091121;114;44222249.0;105276207;Nee;None;Vervaardiging van zeep en wasmiddelen
434697184;131;43760154.0;43856177;Nee;None;Schrijven van computerprogramma's
464842608;22;43755689.0;63994957;Nee;None;Holdings
417894905;39;43683933.0;25514599;Nee;None;Overige posterijen en koeriers
401866347;26;43102806.0;71690521;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
473923093;31;42933719.0;11828719;Nee;B2B;Overige zakelijke dienstverlening, n.e.g.
400724222;179;42773905.0;33286205;Nee;None;Vervaardiging van bier
407089994;81;42692632.0;12922979;Nee;None;Groothandel in farmaceutische producten
428276378;29;42371488.0;14644343;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
457113389;94;42208371.0;34379408;Nee;None;Overige verwerking en verwijdering van ongevaarlijk afval
402936119;77;42110796.0;17588669;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
402642545;248;70.0;0;Nee;None;Koudvervormen of koudfelsen
440316949;0;0.0;0;Nee;0;Vervaardiging van ander schrijn
430605764;197;70.0;0;Nee;None;Computerconsultancy
415229482;5;41213210.0;5501682;Nee;None;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
861510745;36;41175483.0;26616489;Nee;None;Groothandel in andere voedingsmiddelen, n.e.g.
428666853;148;41112949.0;33141458;Nee;None;Reisbureaus
447827521;24;41012009.0;19071605;Nee;None;Groothandel in reinigingsmiddelen
423051642;42;40764231.0;8245034;Nee;None;Groothandel in farmaceutische producten
454234370;107;40707772.0;16009625;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
460337749;121;40610600.0;14577375;Nee;None;Productie van televisieprogramma's
449223727;151;40431899.0;19819900;Nee;None;Holdings
417694074;15;40404156.0;13815330;Nee;None;Niet
458388445;21;40193710.0;32200186;Nee;None;Groothandel in farmaceutische producten
466614837;159;39993949.0;46407042;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
431100167;20;39703518.0;5010183;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
403208016;28;39653218.0;10794154;Nee;None;Groothandel in elektrische huishoudelijke apparaten en audio
872793825;8;39648740.0;26051275;Nee;None;Overige zakelijke dienstverlening, n.e.g.
886476763;0;0.0;0;Nee;0;Overige ondersteunende activiteiten in verband met financiï¿½le diensten, exclusief verzekeringen en pensioenfondsen, n.e.g.
864422230;10;39601732.0;9544357;Nee;None;Groothandel in andere intermediaire producten, n.e.g.
542825064;11;39484134.0;38365798;Nee;None;Groothandel in farmaceutische producten
421120154;71;39176770.0;61864167;Nee;None;Vervaardiging van gegolfd papier en golfkarton en van verpakkingsmateriaal van papier en karton
644915188;36;39162358.0;38118122;Nee;None;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden
416578970;36;38861487.0;23873690;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
844624827;124;38782173.0;28449518;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
664974788;31;38764995.0;17426281;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
413254246;34;38720571.0;20735605;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
416342905;80;38645365.0;29288911;Nee;None;Groothandel in farmaceutische producten
466097866;110;38487903.0;23172479;Nee;None;Draadloze telecommunicatie
466550303;211;38184970.0;14279848;Nee;None;Computerconsultancy
414667674;45;38117268.0;20792613;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
417116034;5;39117456.0;6845576;Nee;None;Groothandel in reinigingsmiddelen
471858874;31;37815739.0;19431948;Nee;None;Activiteiten van advocaten
467335013;68;37215932.0;23275566;Nee;None;Computerconsultancy
457013718;36;37203533.0;15750883;Nee;None;Groothandel in farmaceutische producten
414235827;115;37136563.0;29769503;Nee;None;Reclamebureaus
400454404;0;0.0;0;Nee;0;Holdings
408342284;29;36831166.0;14296921;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
474619911;81;36755932.0;26592279;Nee;None;Groothandel in farmaceutische producten
894873696;10;36466350.0;38226681;Nee;None;Ontwikkeling van residentiï¿½le bouwprojecten
437416946;23;36274636.0;28684062;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
479004608;0;0.0;0;Nee;0;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
412815469;16;36185959.0;55787413;Nee;None;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
418975266;186;35984306.0;25515360;Nee;None;Groothandel in farmaceutische producten
436044296;10;35828858.0;112679278;Nee;None;Groothandel in andere machines en werktuigen
473291407;164;35493654.0;25005219;Nee;None;Vervaardiging van andere organische chemische basisproducten
443819441;46;35344914.0;18302080;Nee;None;Groothandel in gereedschapswerktuigen
431049588;106;35163786.0;45681478;Nee;None;Vervaardiging van meet
429933001;241;34166936.0;12316916;Nee;None;Vervaardiging van metalen deuren en vensters
678491046;165;34147943.0;25680007;Nee;None;Inzameling van ongevaarlijk afval
402407864;146;70.0;0;Nee;None;Groothandel in installatiemateriaal voor loodgieterswerk en verwarming
452246959;0;0.0;0;Nee;0;Opslag in koelpakhuizen en overige opslag
423163884;21;33628530.0;174180686;Nee;None;Groothandel in ijzerwaren
735654631;73;33487572.0;20683125;Nee;None;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
400438764;149;33449903.0;25715091;Nee;None;Groothandel in computers, randapparatuur en software
406455437;50;32794100.0;11407222;Nee;None;Vervaardiging van producten van vlees of van vlees van gevogelte
448332911;171;70.0;0;Nee;None;Vervaardiging van meet
440587460;35;32450180.0;14385089;Nee;None;Groothandel in computers, randapparatuur en software
411594556;6;32413383.0;10057436;Nee;None;Handelsbemiddeling in hout en bouwmaterialen
422964342;0;0.0;0;Nee;0;Overige vervoerondersteunende activiteiten
426387353;70;32207511.0;21299674;Nee;B2C;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
421493902;73;32181684.0;28836116;Nee;None;Vervaardiging van andere chemische producten, n.e.g.
431363849;116;31789243.0;53780774;Nee;None;Vervaardiging van elektronische onderdelen
420400176;51;31330461.0;19424334;Nee;None;Groothandel in computers, randapparatuur en software
402916521;142;31245171.0;23159023;Nee;None;Elektrotechnische installatiewerken aan gebouwen
553802001;51;31080113.0;24250740;Nee;None;Groothandel in farmaceutische producten
477135179;85;31029556.0;22417591;Nee;None;Groothandel in reinigingsmiddelen
400886449;0;30977900.0;254735153;Nee;0;Groothandel in kleding, met uitzondering van werk
479295311;151;30976935.0;36437647;Nee;None;Schrijven van computerprogramma's
420902004;27;30974554.0;9004436;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
875005128;46;30849467.0;37405431;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
475014839;10;30846478.0;16940175;Nee;None;Groothandel in chemische producten voor industrieel gebruik
424846439;63;30840894.0;31356870;Nee;None;Niet
453434022;52;30683649.0;12946605;Nee;None;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
464660286;7;30669609.0;3857099;Nee;None;Groothandel in andere consumentenartikelen, n.e.g.
407977446;58;30582435.0;17792235;Nee;None;Niet
452460755;28;30470191.0;20157172;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
414981638;104;30438501.0;11610551;Nee;None;Groothandel in vlees en vleesproducten, uitgezonderd vlees van wild en van gevogelte
844796259;0;0.0;0;Nee;0;Productie van elektriciteit
407254203;0;0.0;0;Nee;0;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
894523310;22;30221154.0;5496517;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
400684333;93;30063911.0;23526353;Nee;None;Vervaardiging van industriï¿½le gassen
433144689;50;30003382.0;57381306;Nee;None;Vervaardiging van bier
403190594;20;29981462.0;15954114;Nee;None;Groothandel in tabaksproducten
403593145;31;29769027.0;12221348;Nee;None;Groothandel in andere voedingsmiddelen, n.e.g.
402197929;165;70.0;0;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
449152164;19;29709407.0;14974203;Nee;None;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
425578392;16;29651484.0;53522309;Nee;None;Groothandel in chemische producten voor industrieel gebruik
442894476;92;29517660.0;70008217;Nee;None;Overige telecommunicatie
414421414;72;29370560.0;21924726;Nee;None;Vervaardiging van verpakkingsmateriaal van kunststof
407821355;36;29244401.0;8626497;Nee;None;Vervaardiging van maalderijproducten
875430542;210;29134775.0;16157661;Nee;None;Accountants en belastingconsulenten
412674127;68;28782429.0;3540929231;Nee;None;Activiteiten van hoofdkantoren
414345792;91;28678737.0;23785187;Nee;None;Detailhandel in tapijten en andere vloerbedekking en wandbekleding in gespecialiseerde winkels
441541822;19;28642113.0;6625726;Nee;None;Groothandel in vlees en vleesproducten, uitgezonderd vlees van wild en van gevogelte
462010802;12;28469503.0;11594427;Nee;None;Groothandel in farmaceutische producten
402121121;87;28456387.0;20243656;Nee;None;Groothandel in farmaceutische producten
407736629;50;28445509.0;17108512;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
400676217;9;28355747.0;12889287;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
677633882;24;28346137.0;9523233;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
426190284;65;28314827.0;5300401;Nee;None;Detailhandel in vlees en vleesproducten in gespecialiseerde winkels, m.u.v. vlees van wild en van gevogelte
403553850;13;28314240.0;43654743;Nee;None;Groothandel in dranken, algemeen assortiment
467239793;114;28285894.0;10827921;Nee;None;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
419707716;47;28219619.0;8307273;Nee;None;Detailhandel in niet
885805780;74;28216023.0;55172075;Nee;None;Groothandel in farmaceutische producten
424110724;165;70.0;0;Nee;None;Groothandel in vlees en vleesproducten, uitgezonderd vlees van wild en van gevogelte
451469375;50;28139225.0;31404467;Nee;None;Plaatsen van vloer
419272206;117;28130008.0;13610527;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
442014647;35;27957077.0;11732818;Nee;None;Groothandel in farmaceutische producten
424408058;6;27898348.0;9681165;Nee;None;Groothandel in dranken, algemeen assortiment
460063179;58;30582435.0;17792235;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
536437912;50;27687610.0;12750941;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
893292596;13;27391116.0;44868440;Nee;None;Diverse administratieve activiteiten ten behoeve van kantoren
876638686;162;27304731.0;11487653;Nee;None;Bouw van civieltechnische werken voor elektriciteit en telecommunicatie
458468124;72;21402765.0;13360673;Nee;None;Callcenters
470094266;102;27260656.0;26865374;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
472137206;20;27115745.0;19112364;Nee;B2B;Groothandel in computers, randapparatuur en software
879502859;110;27108266.0;18241454;Nee;None;Activiteiten van medische laboratoria
404032219;165;27035268.0;44707528;Nee;None;Verhuur en lease van machines en installaties voor de bouwnijverheid en de weg
405590256;38;26948686.0;11943542;Nee;None;Algemene bouw van andere niet
403138334;73;26919870.0;14157853;Nee;None;Groothandel in farmaceutische producten
869757329;44;25458016.0;6967071;Nee;None;Detailhandel in audio
459682307;0;0.0;0;Nee;0;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
431448872;0;0.0;0;Nee;0;Groothandel in andere machines en werktuigen, n.e.g.
431088289;117;26179934.0;14790754;Nee;None;Bedrijfsrevisoren
429918846;25;26150909.0;11410040;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
436131202;35;25847625.0;15165104;Nee;None;Groothandel in machines, werktuigen en toebehoren voor de landbouw
416595204;55;25817935.0;9565049;Nee;None;Algemene bouw van residentiï¿½le gebouwen
430190248;0;0.0;0;Nee;0;Detailhandel via postorderbedrijven of via internet
883679304;2;25676433.0;6025558;Nee;None;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
458799508;33;25612326.0;18519100;Nee;None;Groothandel in dranken, algemeen assortiment
402904445;39;25500412.0;5285010;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
402607804;91;25430042.0;15517219;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
435204851;59;25208952.0;75689246;Nee;None;Draadloze telecommunicatie
428591926;0;0.0;0;Nee;0;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
700811439;52;25193027.0;11768238;Nee;None;Detailhandel in andere motorvoertuigen (> 3,5 ton)
447601352;43;25156623.0;11036060;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
424179218;146;25146261.0;23493140;Nee;None;Groothandel in dranken, algemeen assortiment
471625579;19;25126116.0;38366729;Nee;None;Overige zakelijke dienstverlening, n.e.g.
897526251;22;25092409.0;10193602;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
882479076;103;24940195.0;16506141;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
465095006;14;24442500.0;30620959;Nee;None;Schrijven van computerprogramma's
883737801;110;24851339.0;11241968;Nee;None;Vervaardiging van computers en randapparatuur
402966803;83;24797246.0;14798353;Nee;None;Vervaardiging van ovens en branders
478103397;9;24694713.0;16769662;Nee;None;Groothandel in huishoudtextiel en beddengoed
456406972;18;24639864.0;27383042;Nee;None;Algemene bouw van residentiï¿½le gebouwen
464702650;78;24570238.0;16727719;Nee;None;Overige bouwinstallatie, n.e.g.
466540504;25;24566082.0;13598372;Nee;None;Arbeidsbureaus
426617876;44;24562603.0;13201626;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
411519530;39;24466829.0;13757611;Nee;None;Groothandel in computers, randapparatuur en software
882831147;9;24694713.0;16769662;Nee;None;Groothandel in elektronische en telecommunicatieapparatuur en delen daarvan
445962448;55;24341044.0;10014169;Nee;None;Overige werkzaamheden in verband met de afwerking van gebouwen
434581477;0;0.0;0;Nee;0;Productie van koper
475583377;173;24185774.0;17723511;Nee;None;Diensten in verband met beveiligingssystemen
456289978;51;24093335.0;16713976;Nee;None;Detailhandel in parket
401870505;41;24028178.0;17115364;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
471627163;45;23904954.0;15652511;Nee;None;Verhuur en exploitatie van eigen of geleasd niet
882120671;0;423400.0;143344;Nee;0;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
862044641;18;23560847.0;10618808;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
476476173;58;23442019.0;14577209;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
414684896;44;23437577.0;6036650;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
458356276;63;23430375.0;11575672;Nee;None;Schrijven van computerprogramma's
455374616;0;0.0;0;Nee;0;Groothandel in chemische producten voor industrieel gebruik
400734318;34;23696893.0;13380404;Nee;None;Vervaardiging van fietsen en invalidenwagens
871179566;18;23292970.0;15416259;Nee;None;Overige adviesbureaus op het gebied van bedrijfsbeheer, adviesbureaus op het gebied van bedrijfsvoering
426779313;12;23122275.0;9473115;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
431554384;70;23106310.0;14589534;Nee;None;Groothandel in machines voor de mijnbouw, de bouwnijverheid en de weg
476297417;20;23095788.0;11625534;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
424305813;55;22992127.0;6377347;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
465743916;8;22935013.0;5908406;Nee;None;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
871936166;39;22914208.0;15797733;Nee;None;Groothandel in andere intermediaire producten, n.e.g.
462689802;20;22773427.0;3979187;Nee;None;Arbeidsbureaus
479645796;45;22767525.0;4187637;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
447797629;122;22656869.0;15502545;Nee;None;Markt
544328861;94;22585410.0;12475437;Nee;None;Eetgelegenheden met beperkte bediening
442395719;133;22583915.0;29719307;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
467122801;23;22384769.0;37735328;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
468339853;34;23696893.0;13380404;Nee;None;Draadloze telecommunicatie
448951632;250;22317019.0;9432394;Nee;None;Overige zakelijke dienstverlening, n.e.g.
882349315;19;22228116.0;6792232;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
400947718;17;22156980.0;7469967;Nee;None;Detailhandel in bloemen, planten, zaden en kunstmeststoffen in gespecialiseerde winkels
877320458;7;22103231.0;14788312;Nee;None;Groothandel in andere voedingsmiddelen, n.e.g.
465341266;68;22085832.0;60053982;Nee;None;Verhuur en lease van personenauto's en lichte bestelwagens (< 3,5 ton)
435463880;36;21921295.0;9361301;Nee;None;Schrijven van computerprogramma's
406135634;18;21826222.0;5811730;Nee;None;Groothandel in bouwmaterialen, algemeen assortiment
458237106;88;21675735.0;15831265;Nee;None;Schrijven van computerprogramma's
418655859;34;21658628.0;13544934;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
465771828;116;21618548.0;16864422;Nee;None;Ingenieurs en aanverwante technische adviseurs, exclusief landmeters
402131910;48;21579154.0;24151531;Nee;None;Vervaardiging van etherische oliï¿½n
425052218;28;21547154.0;15407269;Nee;None;Groothandel in andere machines en werktuigen, n.e.g.
632679431;18;21546606.0;156235615;Nee;None;Activiteiten van hoofdkantoren
416847602;40;21437045.0;14967900;Nee;None;Slopen
450113850;36;21255847.0;20654561;Nee;None;Overige verwerking en verwijdering van ongevaarlijk afval
549867462;171;21230842.0;11390238;Nee;None;Overige vrachtbehandeling, exclusief in zeehavens
417352693;45;21220602.0;7888166;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
440998523;38;21178714.0;10727133;Nee;None;Groothandel in foto
420720177;38;21155093.0;11300547;Nee;None;Groothandel in computers, randapparatuur en software
478606512;0;0.0;0;Nee;0;Algemene bouw van residentiï¿½le gebouwen
427033590;0;0.0;0;Nee;0;Elektrotechnische installatiewerken aan gebouwen
413137549;63;20974136.0;10630132;Nee;None;Groothandel in farmaceutische producten
440971797;0;0.0;0;Nee;0;Overige vervoerondersteunende activiteiten
402976701;17;20950343.0;8613607;Nee;None;Groothandel in metalen en metaalertsen
400695617;32;20941513.0;10736780;Nee;None;Algemene bouw van andere niet
403085874;0;0.0;0;Nee;0;Groothandel in farmaceutische producten
695418635;15;20855710.0;5859018;Nee;None;Groothandel in computers, randapparatuur en software
414026979;12;20744701.0;25478775;Nee;None;Groothandel in auto's en lichte bestelwagens (= 3,5 ton)
407119589;56;20715753.0;9035142;Nee;None;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
672500406;133;28714264.0;11887631;Nee;None;Computerconsultancy
475302077;41;20510583.0;15956500;Nee;None;Computerconsultancy
563910290;230;20474080.0;7757816;Nee;None;Diensten in verband met de luchtvaart
423165072;31;20452568.0;15102303;Nee;None;Eet
811494971;20;20390645.0;7738520;Nee;B2B;Groothandel in andere motorvoertuigen (> 3,5 ton)
638908811;16;20326155.0;10826833;Nee;None;Groothandel in voedsel voor huisdieren
437883437;26;20312808.0;7017925;Nee;None;Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (= 3,5 ton)
403129030;37;20254311.0;22037132;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
477624436;20;20222851.0;7327066;Nee;None;Detailhandel in auto's en lichte bestelwagens (= 3,5 ton)
475275452;31;20208755.0;7960979;Nee;None;Groothandel in zuivelproducten en eieren
838048920;247;20177919.0;7314419;Nee;None;Installatie van verwarming, klimaatregeling en ventilatie
895976429;0;0.0;0;Nee;0;Detailhandel via postorderbedrijven of via internet
438483748;37;18896494.0;9904528;Nee;None;Groothandel in elektrisch materiaal, inclusief installatiemateriaal
846257791;3;19778553.0;9817724;Nee;None;Groothandel in delen en toebehoren van auto's
419235384;16;19704692.0;4874470;Nee;None;Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (= 3,5 ton)
